,age,job,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,y,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,contact_cellular,contact_telephone,contact_unknown,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown
257,2,9,0,3,1,0,5,8,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
258,2,7,0,3,1,1,5,8,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
259,3,1,0,3,1,0,5,8,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
260,4,1,0,3,1,0,5,8,3,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
261,2,4,0,3,1,0,5,8,1,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
262,2,9,0,3,1,0,5,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
263,3,4,0,3,1,0,5,8,1,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
264,3,2,0,3,1,0,5,8,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
265,2,8,0,3,1,0,5,8,1,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
266,2,4,0,3,1,0,5,8,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
267,2,0,0,2,1,0,5,8,3,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
268,3,1,0,3,1,1,5,8,1,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
269,3,1,0,2,1,0,5,8,3,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
270,3,4,0,2,1,1,5,8,3,2,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
271,3,1,0,2,1,0,5,8,5,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
272,4,9,0,3,1,0,5,8,1,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
273,4,2,0,3,0,0,5,8,1,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
274,2,0,0,3,1,0,5,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
275,4,5,0,3,1,0,5,8,1,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
276,2,7,0,2,1,0,5,8,1,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
277,3,7,0,3,0,0,5,8,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
278,2,7,0,3,1,0,5,8,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
279,2,6,0,3,0,0,5,8,1,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
280,3,1,0,3,1,0,5,8,4,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
281,3,0,0,2,1,1,5,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
282,4,9,0,3,0,0,5,8,2,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
283,4,1,0,3,1,0,5,8,1,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
284,2,1,0,2,1,0,5,8,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
285,2,0,0,3,1,0,5,8,2,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
286,3,0,0,3,1,0,5,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
287,3,9,0,3,1,0,5,8,1,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
288,2,1,0,3,1,0,5,8,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
289,3,6,0,3,1,0,5,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
290,2,4,0,3,1,0,5,8,1,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
291,4,9,0,3,1,0,5,8,4,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
292,1,8,0,3,1,0,5,8,2,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
293,4,4,0,2,0,0,5,8,1,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
294,2,9,0,3,1,0,5,8,2,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
295,4,9,0,3,1,0,5,8,2,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
296,2,1,0,2,1,0,5,8,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
297,1,8,0,3,1,0,5,8,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
298,3,1,0,3,1,0,5,8,1,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
299,4,9,0,3,1,0,5,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
300,3,1,0,3,1,0,5,8,1,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
301,4,0,0,3,1,0,5,8,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
302,4,5,0,3,1,0,5,8,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
303,2,7,0,3,1,0,5,8,2,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
304,4,7,0,3,1,0,5,8,2,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
305,3,9,0,3,1,0,5,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
306,4,4,0,3,1,0,5,8,1,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
307,4,1,0,3,1,0,5,8,1,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
308,3,1,0,3,1,1,5,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
309,3,4,0,2,1,0,5,8,1,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
310,4,0,0,3,1,0,5,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
311,4,9,0,3,1,0,5,8,1,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
312,4,7,0,3,1,1,5,8,2,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
313,2,7,0,3,1,1,5,8,2,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
314,2,0,0,3,0,0,5,8,1,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
315,3,0,0,2,1,0,5,8,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
316,2,1,0,3,1,1,5,8,3,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
317,4,9,0,2,1,0,5,8,2,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
318,3,5,0,2,0,0,5,8,1,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
319,3,1,0,3,1,0,5,8,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
320,4,1,0,2,1,0,5,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
321,3,1,0,3,1,0,5,8,2,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
322,3,4,0,3,1,0,5,8,2,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
323,2,9,0,3,0,0,5,8,1,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
324,2,0,0,3,1,0,5,8,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
325,4,4,0,3,0,0,5,8,1,4,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
326,3,1,0,3,1,0,5,8,2,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
327,3,9,0,3,1,0,5,8,2,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
328,4,9,0,3,1,0,5,8,2,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
329,3,1,0,3,1,0,5,8,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
330,3,1,0,2,0,0,5,8,4,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
331,3,1,0,3,1,0,5,8,3,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
332,2,1,0,2,1,0,5,8,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
333,4,4,0,3,1,0,5,8,1,5,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
335,3,1,0,3,1,0,5,8,1,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
336,3,0,0,3,1,0,5,8,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
337,4,9,0,3,1,1,5,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
338,4,0,1,2,0,0,5,8,2,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
339,2,7,0,3,1,0,5,8,2,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
340,3,1,0,3,1,0,5,8,1,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
341,3,4,0,3,1,0,5,8,1,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
342,3,1,0,2,1,0,5,8,1,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
343,3,1,0,3,1,0,5,8,2,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
344,2,4,0,3,1,0,5,8,1,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
345,4,7,0,3,0,0,5,8,3,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
346,3,9,0,3,1,0,5,8,1,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
347,2,1,0,2,1,0,5,8,4,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
348,3,7,0,3,1,0,5,8,3,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
349,4,4,0,3,1,0,5,8,1,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
350,3,4,0,3,1,0,5,8,1,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
351,3,1,0,3,1,0,5,8,4,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
352,2,0,0,3,1,0,5,8,1,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
353,2,1,0,2,1,0,5,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
354,4,11,0,3,0,0,5,8,2,3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
355,2,0,0,3,1,0,5,8,2,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
356,3,1,0,3,1,0,5,8,2,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
357,2,2,0,3,1,0,5,8,2,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
358,3,1,0,3,1,0,5,8,2,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
359,3,0,0,3,1,0,5,8,1,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
360,3,4,0,3,1,0,5,8,2,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
361,3,7,0,3,1,0,6,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
362,1,7,0,3,1,0,6,8,1,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
363,3,0,0,3,1,1,6,8,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
364,4,0,0,3,1,0,6,8,1,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
365,3,9,0,3,1,0,6,8,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
366,2,0,0,3,1,0,6,8,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
367,3,4,0,2,1,0,6,8,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
368,2,0,0,3,1,0,6,8,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
369,1,8,0,3,1,0,6,8,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
370,2,7,0,3,1,0,6,8,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
371,2,0,0,3,1,1,6,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
372,2,1,0,3,0,0,6,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
373,1,0,0,3,1,0,6,8,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
374,3,1,0,3,1,0,6,8,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
375,3,1,0,3,1,0,6,8,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
376,2,0,0,3,0,0,6,8,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
377,3,1,0,3,1,0,6,8,2,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
378,2,4,0,2,1,0,6,8,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
379,4,1,0,3,1,0,6,8,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
380,2,1,0,3,1,0,6,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
381,3,7,0,3,1,1,6,8,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
382,3,4,0,5,0,0,6,8,2,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
383,3,0,0,3,0,0,6,8,3,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
384,2,1,0,3,1,0,6,8,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
385,4,7,0,3,1,1,6,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
386,4,9,0,3,1,0,6,8,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
387,2,10,0,3,1,0,6,8,3,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
389,4,1,0,3,1,0,6,8,2,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
391,2,9,0,5,1,0,6,8,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
392,3,9,0,3,1,0,6,8,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
393,1,0,0,2,1,0,6,8,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
394,3,1,0,3,1,0,6,8,4,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
395,2,9,0,2,1,1,6,8,1,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
396,3,0,0,3,1,0,6,8,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
397,2,0,0,2,0,0,6,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
398,2,1,0,3,0,1,6,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
399,3,1,0,3,1,0,6,8,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
400,3,3,0,3,1,0,6,8,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
401,3,9,0,3,1,1,6,8,3,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
402,2,6,0,3,1,0,6,8,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
403,3,7,0,3,1,0,6,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
404,4,9,0,3,0,0,6,8,1,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
405,3,4,0,2,0,0,6,8,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
406,4,5,0,2,0,0,6,8,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
407,3,1,0,3,1,0,6,8,2,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
408,2,9,0,3,1,0,6,8,3,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
409,3,1,0,3,1,0,6,8,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
410,2,7,0,3,1,0,6,8,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
411,4,1,0,3,1,0,6,8,4,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
412,2,0,0,2,1,0,6,8,3,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
413,3,0,0,3,1,0,6,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
414,2,2,0,3,1,0,6,8,1,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
415,2,0,0,3,1,0,6,8,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
416,3,9,0,3,0,0,6,8,3,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
417,3,10,0,2,1,0,6,8,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
418,4,1,0,3,1,1,6,8,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
419,2,9,1,3,1,0,6,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
420,3,4,0,3,1,0,6,8,3,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
421,2,4,0,3,1,0,6,8,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
422,2,0,0,3,1,0,6,8,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
423,3,1,0,2,1,0,6,8,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
424,2,9,0,3,1,0,6,8,1,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
425,3,4,0,3,1,0,6,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
426,2,7,0,3,1,0,6,8,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
427,4,1,0,3,1,0,6,8,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
428,2,9,0,4,1,0,6,8,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
429,3,1,0,3,1,0,6,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
430,4,0,0,3,1,0,6,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
431,3,4,0,3,1,0,6,8,4,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
432,2,1,0,2,1,0,6,8,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
433,3,1,0,3,1,0,6,8,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
434,2,1,0,3,1,0,6,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
435,4,0,0,3,1,0,6,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
436,3,1,0,3,0,0,6,8,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
437,2,4,0,3,1,0,6,8,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
438,4,9,0,3,0,0,6,8,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
439,2,0,0,3,1,0,6,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
440,3,7,0,3,1,0,6,8,2,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
441,2,9,0,3,1,0,6,8,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
442,2,1,0,3,1,0,6,8,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
443,1,6,0,2,1,0,6,8,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
444,2,9,0,3,1,0,6,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
445,4,0,0,3,1,0,6,8,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
447,3,6,0,2,1,0,6,8,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
448,2,7,0,3,1,0,6,8,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
449,3,1,0,3,1,0,6,8,2,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
450,3,9,0,3,1,0,6,8,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
451,3,7,0,3,0,0,6,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
452,3,4,0,2,1,0,6,8,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
453,2,4,0,3,1,1,6,8,3,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
454,2,1,0,3,1,1,6,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
455,3,1,0,3,1,1,6,8,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
456,3,0,0,2,1,1,6,8,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
457,2,9,0,2,1,0,6,8,3,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
458,2,1,1,2,0,0,6,8,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
459,2,1,0,3,1,0,6,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
460,4,1,0,2,0,0,6,8,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
461,2,1,0,2,1,0,6,8,2,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
462,3,1,0,2,1,0,6,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
463,2,10,0,3,1,0,6,8,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
464,2,7,0,3,1,0,6,8,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
465,4,5,0,3,0,1,6,8,1,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
466,2,0,0,3,1,0,6,8,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
467,3,1,0,3,1,0,6,8,4,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
468,4,1,0,3,1,0,6,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
469,3,6,0,3,1,0,6,8,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
470,3,7,0,3,1,0,6,8,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
471,2,3,0,3,1,0,6,8,4,3,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
472,3,1,0,3,1,0,6,8,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
473,2,1,0,3,1,0,6,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
475,3,1,0,3,1,0,6,8,2,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
476,3,4,0,3,1,0,6,8,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
477,2,4,0,3,1,0,6,8,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
478,2,0,0,3,1,0,6,8,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
479,2,4,0,3,1,0,6,8,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
480,4,1,0,3,1,0,6,8,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
481,3,9,0,3,1,0,6,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
482,3,9,0,3,1,1,6,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
483,3,1,0,2,0,0,6,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
484,2,7,0,3,1,0,6,8,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
485,4,4,0,2,0,0,6,8,3,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
486,3,1,0,3,1,1,6,8,3,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
487,4,4,0,2,1,1,6,8,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
488,3,9,0,3,1,0,6,8,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
489,3,1,0,2,1,0,6,8,2,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
490,2,9,0,2,1,0,6,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
491,2,1,0,2,1,0,6,8,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
492,2,1,0,2,1,0,6,8,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
493,4,10,0,4,0,0,6,8,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
494,2,1,0,2,1,0,6,8,1,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
495,2,0,0,2,1,0,6,8,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
496,2,1,0,3,1,0,6,8,2,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
497,3,1,0,3,1,0,6,8,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
498,3,1,0,2,1,0,6,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
499,2,9,0,3,1,0,6,8,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
500,3,0,0,3,1,1,6,8,1,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
501,2,9,0,2,0,0,6,8,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
502,2,4,0,3,1,1,6,8,2,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
503,2,1,0,3,1,0,6,8,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
504,3,1,0,3,1,0,6,8,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
505,3,1,0,3,1,0,6,8,2,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
506,4,5,0,2,1,0,6,8,3,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
507,3,1,0,3,1,0,6,8,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
508,4,5,1,3,0,0,6,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
